S_ime,W_time,R_time,Processors,id,type,Max_resource,Min_resource,Total_cost
179750.53125,7,97,40,462,1,40,40,3880
179750.8125,6,97,40,463,1,40,40,3880
179750.8125,6,97,40,464,1,40,40,3880
179750.8125,6,97,40,465,1,40,40,3880
179750.8125,6,97,40,466,1,40,40,3880
179750.8125,6,97,40,467,1,40,40,3880
179750.8125,6,97,40,468,1,40,40,3880
179751.09375,5,97,40,469,1,40,40,3880
179751.09375,5,97,40,470,1,40,40,3880
179751.09375,5,97,40,471,1,40,40,3880
179751.375,4,97,40,472,1,40,40,3880
179751.65625,3,86,40,473,1,40,40,3440
179751.65625,3,86,40,474,1,40,40,3440
179751.65625,3,86,40,475,1,40,40,3440
179751.65625,3,86,40,476,1,40,40,3440
179751.65625,3,97,40,477,1,40,40,3880
179751.65625,3,97,40,478,1,40,40,3880
179751.65625,3,97,40,479,1,40,40,3880
179751.9375,2,97,40,480,1,40,40,3880
179751.9375,2,97,40,481,1,40,40,3880
179751.9375,2,97,40,482,1,40,40,3880
179752.21875,1,86,40,483,1,40,40,3440
179752.21875,1,86,40,484,1,40,40,3440
179752.21875,1,86,40,485,1,40,40,3440
179752.21875,1,86,40,486,1,40,40,3440
179752.21875,1,97,40,487,1,40,40,3880
179752.21875,1,97,40,488,1,40,40,3880
179752.21875,1,97,40,489,1,40,40,3880
179752.5,11,98,40,490,1,40,40,3920
179752.78125,10,98,40,491,1,40,40,3920
179757.28125,5,98,40,492,1,40,40,3920
179757.28125,5,98,40,493,1,40,40,3920
179757.28125,5,98,40,494,1,40,40,3920
179757.28125,5,98,40,495,1,40,40,3920
179757.28125,5,98,40,496,1,40,40,3920
179757.28125,5,98,40,497,1,40,40,3920
179757.5625,4,87,40,498,1,40,40,3480
179757.5625,4,98,40,499,1,40,40,3920
179757.5625,4,98,40,500,1,40,40,3920
179757.5625,4,98,40,501,1,40,40,3920
179757.5625,4,98,40,502,1,40,40,3920
179757.5625,4,98,40,503,1,40,40,3920
179757.84375,3,87,40,504,1,40,40,3480
179757.84375,3,87,40,505,1,40,40,3480
179757.84375,3,98,40,506,1,40,40,3920
179757.84375,3,98,40,507,1,40,40,3920
179757.84375,3,98,40,508,1,40,40,3920
179757.84375,3,98,40,509,1,40,40,3920
179757.84375,3,98,40,510,1,40,40,3920
179758.125,2,98,40,511,1,40,40,3920
179758.125,66,84,40,512,1,40,40,3360
179758.125,66,96,40,513,1,40,40,3840
179758.125,66,96,40,514,1,40,40,3840
179758.125,66,96,40,515,1,40,40,3840
179758.125,66,96,40,516,1,40,40,3840
179758.40625,65,96,40,517,1,40,40,3840
179758.40625,65,96,40,518,1,40,40,3840
179758.40625,65,96,40,519,1,40,40,3840
179758.40625,76,85,40,520,1,40,40,3400
179758.40625,76,85,40,521,1,40,40,3400
179758.40625,76,85,40,522,1,40,40,3400
179758.40625,76,96,40,523,1,40,40,3840
179758.6875,75,96,40,524,1,40,40,3840
179758.6875,75,96,40,525,1,40,40,3840
179758.96875,74,85,40,526,1,40,40,3400
179758.96875,74,85,40,527,1,40,40,3400
179758.96875,74,96,40,528,1,40,40,3840
179759.25,73,85,40,529,1,40,40,3400
179759.25,73,85,40,530,1,40,40,3400
179759.25,73,96,40,531,1,40,40,3840
179759.25,73,96,40,532,1,40,40,3840
179759.53125,72,85,40,533,1,40,40,3400
179759.53125,72,96,40,534,1,40,40,3840
179759.53125,72,96,40,535,1,40,40,3840
179759.53125,72,96,40,536,1,40,40,3840
179759.8125,71,85,40,537,1,40,40,3400
179759.8125,71,96,40,538,1,40,40,3840
179759.8125,71,96,40,539,1,40,40,3840
179759.8125,83,95,40,540,1,40,40,3800
179760.09375,82,84,40,541,1,40,40,3360
179760.09375,82,95,40,542,1,40,40,3800
179760.09375,82,95,40,543,1,40,40,3800
179760.09375,82,95,40,544,1,40,40,3800
179760.09375,93,84,40,545,1,40,40,3360
179760.09375,93,84,40,546,1,40,40,3360
179760.375,92,84,40,547,1,40,40,3360
179760.375,92,84,40,548,1,40,40,3360
179760.375,92,84,40,549,1,40,40,3360
179760.375,92,95,40,550,1,40,40,3800
179760.375,92,95,40,551,1,40,40,3800
179760.375,92,95,40,552,1,40,40,3800
179760.375,92,95,40,553,1,40,40,3800
179760.65625,91,84,40,554,1,40,40,3360
179760.65625,91,95,40,555,1,40,40,3800
179760.65625,91,95,40,556,1,40,40,3800
179760.65625,91,95,40,557,1,40,40,3800
179760.65625,91,95,40,558,1,40,40,3800
179760.65625,91,95,40,559,1,40,40,3800
179760.9375,90,84,40,560,1,40,40,3360
179760.9375,90,84,40,561,1,40,40,3360
179760.9375,140,90,40,562,1,40,40,3600
179760.9375,152,90,40,563,1,40,40,3600
179760.9375,152,90,40,564,1,40,40,3600
179760.9375,152,90,40,565,1,40,40,3600
179760.9375,152,90,40,566,1,40,40,3600
179761.21875,151,90,40,567,1,40,40,3600
179761.21875,151,90,40,568,1,40,40,3600
179761.21875,151,90,40,569,1,40,40,3600
179761.21875,151,90,40,570,1,40,40,3600
